q1,q2,q3,q4,q5,q6,q7,fx,fy,fz
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.02225,0.611322,0.79805
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,4.99085,0.606354,0.730559
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.00309,0.608549,0.741649
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.00628,0.607,0.735525
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.11052,0.62453,0.847996
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.12693,0.624405,0.848584
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.1482,0.628273,0.856166
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.20953,0.632362,0.889792
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.25816,0.637014,0.849637
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.30573,0.643285,0.917459
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.32548,0.645128,0.920352
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.34785,0.643332,0.942527
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.45752,0.659166,0.9998
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.47927,0.66135,1.00776
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.48674,0.66184,0.999376
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.50923,0.664537,1.01656
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.59844,0.675513,1.06836
2.76949,-0.0435642,-1.30939,0.117923,-1.29841,0.0188765,0.0283605,5.62203,0.674675,1.07368
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.64809,0.678621,1.08631
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.66073,0.675074,1.09703
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.75785,0.686514,1.14844
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.75707,0.683368,1.13848
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.76406,0.679209,1.12785
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.78151,0.678788,1.13827
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.87268,0.685008,1.17291
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.86181,0.682402,1.1512
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.85609,0.679661,1.1291
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.86016,0.680917,1.13317
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.93442,0.686568,1.15942
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.91997,0.685873,1.13579
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.90324,0.678604,1.10476
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.94056,0.680098,1.1386
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.96463,0.674234,1.08165
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.92005,0.663632,1.04068
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.88353,0.656904,1.0215
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.84349,0.649523,0.979357
2.76956,-0.0435599,-1.31844,0.117943,-1.29044,0.0188712,0.0283563,5.91065,0.659177,1.06407
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.86733,0.651801,1.02024
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.90062,0.65321,1.03024
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.847,0.642569,0.938814
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.8835,0.646233,0.943486
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.85237,0.637647,0.896108
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.85129,0.638673,0.893734
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.86566,0.640242,0.944571
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.93295,0.650921,0.974252
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.92459,0.651247,0.959911
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.89922,0.642798,0.934459
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.88788,0.641782,0.939891
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.96432,0.651443,0.979167
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.95223,0.653473,0.962693
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.94319,0.654545,0.95328
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.92502,0.65142,0.95411
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.97815,0.656426,0.987774
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.9631,0.656313,0.976516
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.9659,0.65501,0.97639
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.92736,0.64989,0.911141
2.76958,-0.0435621,-1.32827,0.118047,-1.28216,0.0188658,0.0283595,5.94873,0.651627,0.924728
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.94834,0.656546,0.980146
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.93511,0.656939,0.973905
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.86547,0.648823,0.883395
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.9423,0.664548,0.98044
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.92205,0.661839,0.961974
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.87429,0.65765,0.935624
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.85217,0.658131,0.934222
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.91499,0.670207,0.987429
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.84687,0.663319,0.8874
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.80856,0.658108,0.870423
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.7806,0.656957,0.84692
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.83664,0.669783,0.883064
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.79106,0.672526,0.863742
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.80173,0.682224,0.928084
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.75462,0.679102,0.875825
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.80901,0.692724,0.91459
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.79315,0.694014,0.915684
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.79705,0.697861,0.940652
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.82285,0.706608,1.00855
2.7694,-0.0435621,-1.33807,0.118085,-1.2738,0.0188818,0.0283573,5.86676,0.710046,0.983332
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.86531,0.716129,0.981074
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.89754,0.724798,1.0518
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.86047,0.721516,0.983768
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.91201,0.730911,1.00811
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.92405,0.743329,1.06261
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.89396,0.74582,1.03486
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.87486,0.750634,1.02826
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.90327,0.758711,0.979235
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.9005,0.763347,1.01439
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.88917,0.761915,1.00525
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.90248,0.765606,1.0265
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.9547,0.775058,1.01082
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,5.99607,0.782127,1.08365
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,6.0068,0.782789,1.09064
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,6.04699,0.789172,1.13271
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,6.12223,0.803531,1.13578
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,6.16522,0.812854,1.21341
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,6.19104,0.816959,1.23228
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,6.30005,0.830376,1.32793
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,6.33551,0.836443,1.29588
2.76916,-0.0435663,-1.34704,0.118011,-1.26512,0.0188765,0.0283765,6.34947,0.838499,1.29778
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.40677,0.845007,1.34239
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.43947,0.851174,1.34499
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.56414,0.868391,1.41322
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.63193,0.880875,1.49969
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.69506,0.887585,1.53149
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.67409,0.880603,1.46235
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.78195,0.896541,1.5143
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.83992,0.909274,1.59668
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.84488,0.90854,1.54703
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.88231,0.910103,1.615
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.93231,0.912109,1.57785
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.95323,0.918468,1.63973
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.95836,0.917366,1.62511
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.95547,0.913993,1.63019
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,7.03862,0.927803,1.6739
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,7.03167,0.925209,1.66233
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,7.02352,0.919452,1.65365
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,6.99216,0.907439,1.57741
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,7.10237,0.922874,1.69762
2.76897,-0.0435599,-1.35619,0.117928,-1.25653,0.0188733,0.0283573,7.10995,0.918536,1.6878
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.08137,0.909723,1.61239
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.08079,0.909998,1.59735
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.16203,0.914341,1.62662
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.16442,0.91165,1.60487
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.1816,0.910215,1.65477
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.15776,0.900534,1.57088
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.25864,0.91001,1.67199
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.22052,0.897332,1.56466
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.20761,0.892817,1.55108
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.26018,0.89943,1.63112
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.27309,0.895489,1.56661
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.22344,0.887817,1.5071
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.19937,0.88497,1.48628
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.18155,0.874235,1.4519
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.24405,0.879696,1.47493
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.26933,0.877143,1.46971
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.23884,0.867717,1.44446
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.21769,0.86129,1.4029
2.76866,-0.0435685,-1.36588,0.117928,-1.24803,0.0188818,0.0283541,7.27707,0.862255,1.42368
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.29592,0.860772,1.41599
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.34614,0.864403,1.48961
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.34123,0.854777,1.4197
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.45036,0.865467,1.47359
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.48713,0.868659,1.54045
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.51287,0.872157,1.54541
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.50793,0.869481,1.49067
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.58761,0.881881,1.53847
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.58504,0.877472,1.53704
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.59194,0.876841,1.59527
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.55325,0.867894,1.52189
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.6352,0.878335,1.62996
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.58332,0.864671,1.53549
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.57836,0.864101,1.58418
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.523,0.852095,1.50138
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.56437,0.859491,1.52594
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.55445,0.862629,1.56992
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.49185,0.85431,1.49078
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.44144,0.851702,1.45778
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.49352,0.860821,1.4896
2.76838,-0.043545,-1.37594,0.118036,-1.23926,0.0188839,0.0283573,7.48323,0.865738,1.47832
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.48864,0.870754,1.53421
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.49691,0.870263,1.50664
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.52869,0.876986,1.53414
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.52359,0.877112,1.52789
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.48576,0.875405,1.52009
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.45626,0.874174,1.50623
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.51036,0.884369,1.54332
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.5042,0.887783,1.54208
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.46457,0.885067,1.52951
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.4145,0.878636,1.49631
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.442,0.883709,1.51926
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.38583,0.877633,1.48463
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.34316,0.874532,1.46453
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.2987,0.873442,1.4334
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.33933,0.883963,1.46351
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.29283,0.879382,1.43324
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.27636,0.87921,1.43212
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.26371,0.880211,1.42732
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.36637,0.89845,1.50083
2.76793,-0.0435429,-1.38564,0.118102,-1.2302,0.018868,0.0283541,7.41118,0.909179,1.52829
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,7.45463,0.922439,1.57331
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,7.49318,0.932776,1.60497
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,7.61562,0.957321,1.69562
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,7.66356,0.967637,1.73078
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,7.70722,0.978628,1.7758
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,7.73924,0.985012,1.81044
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,7.8586,1.00442,1.89926
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,7.89861,1.01253,1.92705
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,7.93817,1.02056,1.96751
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,7.95683,1.0281,1.98216
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,8.08667,1.05161,2.07098
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,8.10759,1.0583,2.08431
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,8.13293,1.06417,2.11519
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,8.18117,1.071,2.14971
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,8.24703,1.08477,2.19004
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,8.23907,1.08666,2.17676
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,8.18306,1.08172,2.14933
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,8.15232,1.07724,2.11791
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,8.21393,1.08868,2.15351
2.76746,-0.0435578,-1.39459,0.118053,-1.22075,0.0188765,0.0283424,8.20137,1.08968,2.13522
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.21816,1.09418,2.15137
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.1855,1.09239,2.12238
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.26432,1.10507,2.16792
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.25901,1.10654,2.15446
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.25809,1.10874,2.16589
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.27736,1.11294,2.18104
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.32257,1.11783,2.21473
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.32198,1.11871,2.20632
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.32489,1.1174,2.21291
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.30954,1.1152,2.19362
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.36998,1.12196,2.22515
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.32499,1.11402,2.17735
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.28696,1.10681,2.14703
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.21935,1.09408,2.08814
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.26253,1.09694,2.10213
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.1936,1.08802,2.03455
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.12831,1.07724,1.98931
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.08259,1.06965,1.93272
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.1298,1.0726,1.93636
2.76695,-0.0435642,-1.4029,0.117972,-1.21142,0.0188658,0.0283669,8.13066,1.06819,1.90293
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.14414,1.06507,1.90181
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.13436,1.06445,1.87002
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.21962,1.07446,1.90371
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.22977,1.07295,1.8877
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.23353,1.0695,1.88915
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.2758,1.07014,1.90699
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.37663,1.0785,1.96588
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.3378,1.07152,1.92026
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.30699,1.06582,1.90192
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.28171,1.05955,1.87012
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.35122,1.06737,1.90449
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.3123,1.06047,1.85873
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.29643,1.05147,1.84311
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.22666,1.03733,1.77862
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.27646,1.04065,1.79551
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.21744,1.03407,1.7398
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.14675,1.02223,1.69393
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.07075,1.00863,1.63426
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.10245,1.01249,1.65371
2.76639,-0.0435663,-1.41219,0.117992,-1.20159,0.0188776,0.0283818,8.07307,1.00932,1.61278
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,8.06214,1.00667,1.60445
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,8.02241,1.00667,1.56492
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,8.07944,1.01392,1.59443
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,8.05005,1.00758,1.56598
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,8.03166,1.00654,1.55997
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,8.01015,1.00088,1.53801
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,8.06824,1.00783,1.57026
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,8.0379,1.0025,1.53929
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,7.98548,0.993743,1.51312
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,7.93328,0.989704,1.46844
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,7.95342,0.9903,1.47792
2.76568,-0.0435493,-1.42216,0.118098,-1.1915,0.0188626,0.0283573,7.89729,0.985077,1.43672
